GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,HD01_VD02,HD02_VD02,P003003,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US24510190100,24510190100,"Census Tract 1901, Baltimore city, Maryland",807,121,23,36,774,126,0,127,0,127,0,127,0,127,10,16,0,127,10,16
1400000US24510190200,24510190200,"Census Tract 1902, Baltimore city, Maryland",672,125,375,89,290,128,0,127,7,13,0,127,0,127,0,127,0,127,0,127
1400000US24510190300,24510190300,"Census Tract 1903, Baltimore city, Maryland",734,123,224,77,500,110,0,127,0,127,0,127,10,17,0,127,0,127,0,127
1400000US24510200100,24510200100,"Census Tract 2001, Baltimore city, Maryland",688,107,20,21,659,108,9,14,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510200200,24510200200,"Census Tract 2002, Baltimore city, Maryland",924,127,8,14,906,131,0,127,0,127,0,127,0,127,10,16,0,127,10,16
1400000US24510200300,24510200300,"Census Tract 2003, Baltimore city, Maryland",594,102,189,66,405,108,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510200400,24510200400,"Census Tract 2004, Baltimore city, Maryland",591,93,0,127,591,93,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510200500,24510200500,"Census Tract 2005, Baltimore city, Maryland",1055,115,399,107,587,114,0,127,22,35,0,127,0,127,47,37,0,127,47,37
1400000US24510200600,24510200600,"Census Tract 2006, Baltimore city, Maryland",1042,91,334,82,691,113,0,127,17,15,0,127,0,127,0,127,0,127,0,127
1400000US24510200701,24510200701,"Census Tract 2007.01, Baltimore city, Maryland",1668,126,28,34,1640,121,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510200702,24510200702,"Census Tract 2007.02, Baltimore city, Maryland",530,71,44,51,486,77,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510200800,24510200800,"Census Tract 2008, Baltimore city, Maryland",762,107,97,62,636,101,0,127,14,22,0,127,0,127,15,19,0,127,15,19
1400000US24510210100,24510210100,"Census Tract 2101, Baltimore city, Maryland",920,103,474,105,369,87,9,14,42,57,0,127,0,127,26,32,0,127,26,32
1400000US24510210200,24510210200,"Census Tract 2102, Baltimore city, Maryland",1275,145,527,100,639,163,0,127,53,47,0,127,4,15,52,59,0,127,52,59
1400000US24510220100,24510220100,"Census Tract 2201, Baltimore city, Maryland",2011,213,1748,216,215,97,0,127,48,44,0,127,0,127,0,127,0,127,0,127
1400000US24510230100,24510230100,"Census Tract 2301, Baltimore city, Maryland",744,70,505,75,195,60,0,127,32,36,0,127,0,127,12,18,0,127,12,18
1400000US24510230200,24510230200,"Census Tract 2302, Baltimore city, Maryland",925,97,792,125,50,62,0,127,83,62,0,127,0,127,0,127,0,127,0,127
1400000US24510230300,24510230300,"Census Tract 2303, Baltimore city, Maryland",454,70,422,67,20,34,0,127,12,20,0,127,0,127,0,127,0,127,0,127
1400000US24510240100,24510240100,"Census Tract 2401, Baltimore city, Maryland",1026,92,994,91,21,21,0,127,11,17,0,127,0,127,0,127,0,127,0,127
1400000US24510240200,24510240200,"Census Tract 2402, Baltimore city, Maryland",1204,127,1166,125,8,12,0,127,17,19,0,127,0,127,13,19,0,127,13,19
1400000US24510240300,24510240300,"Census Tract 2403, Baltimore city, Maryland",1048,80,970,94,21,23,0,127,24,25,0,127,10,18,23,28,0,127,23,28
1400000US24510240400,24510240400,"Census Tract 2404, Baltimore city, Maryland",1133,97,1054,113,24,29,0,127,42,38,0,127,13,20,0,127,0,127,0,127
1400000US24510250101,24510250101,"Census Tract 2501.01, Baltimore city, Maryland",1528,55,147,64,1381,86,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510250102,24510250102,"Census Tract 2501.02, Baltimore city, Maryland",1049,124,79,48,954,144,0,127,0,127,0,127,0,127,16,22,0,127,16,22
1400000US24510250103,24510250103,"Census Tract 2501.03, Baltimore city, Maryland",1700,117,1326,133,287,103,0,127,29,48,0,127,23,34,35,31,0,127,35,31
1400000US24510250203,24510250203,"Census Tract 2502.03, Baltimore city, Maryland",884,37,35,33,823,54,20,30,0,127,0,127,6,9,0,127,0,127,0,127
1400000US24510250204,24510250204,"Census Tract 2502.04, Baltimore city, Maryland",1598,82,5,12,1570,86,0,127,0,127,0,127,0,127,23,36,0,127,23,36
1400000US24510250205,24510250205,"Census Tract 2502.05, Baltimore city, Maryland",1530,109,645,119,817,134,0,127,26,23,0,127,8,14,34,44,0,127,34,44
1400000US24510250206,24510250206,"Census Tract 2502.06, Baltimore city, Maryland",967,79,867,96,54,51,24,38,15,19,0,127,0,127,7,11,0,127,7,11
1400000US24510250207,24510250207,"Census Tract 2502.07, Baltimore city, Maryland",801,94,31,46,735,100,0,127,16,24,0,127,0,127,19,29,0,127,19,29
1400000US24510250301,24510250301,"Census Tract 2503.01, Baltimore city, Maryland",786,80,125,44,638,77,6,10,0,127,0,127,0,127,17,27,0,127,17,27
1400000US24510250303,24510250303,"Census Tract 2503.03, Baltimore city, Maryland",857,100,779,116,68,54,0,127,7,19,0,127,0,127,3,7,0,127,3,7
1400000US24510250401,24510250401,"Census Tract 2504.01, Baltimore city, Maryland",1221,108,985,131,213,97,0,127,11,18,0,127,12,23,0,127,0,127,0,127
1400000US24510250402,24510250402,"Census Tract 2504.02, Baltimore city, Maryland",1561,154,633,126,795,134,0,127,49,45,0,127,45,63,39,32,0,127,39,32
1400000US24510250500,24510250500-exclude,"Census Tract 2505, Baltimore city, Maryland",1864,174,1196,175,497,167,0,127,36,34,0,127,20,31,115,118,0,127,115,118
1400000US24510250600,24510250600,"Census Tract 2506, Baltimore city, Maryland",7,13,7,13,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510260101,24510260101,"Census Tract 2601.01, Baltimore city, Maryland",1857,144,689,106,1127,154,0,127,27,32,0,127,0,127,14,22,0,127,14,22
1400000US24510260102,24510260102,"Census Tract 2601.02, Baltimore city, Maryland",1827,107,435,119,1367,138,0,127,0,127,0,127,0,127,25,30,0,127,25,30
1400000US24510260201,24510260201,"Census Tract 2602.01, Baltimore city, Maryland",2123,149,421,143,1627,185,0,127,49,57,0,127,0,127,26,39,0,127,26,39
1400000US24510260202,24510260202,"Census Tract 2602.02, Baltimore city, Maryland",2506,193,317,93,2062,205,0,127,55,60,0,127,0,127,72,81,26,43,46,66
1400000US24510260203,24510260203,"Census Tract 2602.03, Baltimore city, Maryland",1020,69,74,50,914,81,0,127,0,127,0,127,0,127,32,45,0,127,32,45
1400000US24510260301,24510260301,"Census Tract 2603.01, Baltimore city, Maryland",1602,113,251,99,1351,143,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510260302,24510260302,"Census Tract 2603.02, Baltimore city, Maryland",2316,197,316,111,1963,193,0,127,37,49,0,127,0,127,0,127,0,127,0,127
1400000US24510260303,24510260303,"Census Tract 2603.03, Baltimore city, Maryland",318,80,177,36,132,84,9,15,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510260401,24510260401,"Census Tract 2604.01, Baltimore city, Maryland",1277,99,1061,143,39,44,0,127,0,127,0,127,82,71,95,75,57,62,38,43
1400000US24510260402,24510260402,"Census Tract 2604.02, Baltimore city, Maryland",967,135,14,24,835,161,0,127,64,67,32,50,0,127,22,25,0,127,22,25
1400000US24510260403,24510260403,"Census Tract 2604.03, Baltimore city, Maryland",765,121,11,17,754,123,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510260404,24510260404,"Census Tract 2604.04, Baltimore city, Maryland",566,74,262,84,262,88,0,127,0,127,0,127,42,42,0,127,0,127,0,127
1400000US24510260501,24510260501,"Census Tract 2605.01, Baltimore city, Maryland",1717,171,1449,176,87,90,15,26,131,85,0,127,24,31,11,18,0,127,11,18
1400000US24510260604,24510260604,"Census Tract 2606.04, Baltimore city, Maryland",415,75,190,61,202,71,0,127,0,127,0,127,0,127,23,28,0,127,23,28
1400000US24510260605,24510260605-exclude,"Census Tract 2606.05, Baltimore city, Maryland",1996,111,1409,139,392,101,29,27,19,31,0,127,122,83,25,29,0,127,25,29
1400000US24510260700,24510260700,"Census Tract 2607, Baltimore city, Maryland",747,93,636,100,51,57,28,43,0,127,0,127,23,25,9,15,0,127,9,15
1400000US24510260800,24510260800,"Census Tract 2608, Baltimore city, Maryland",879,117,683,130,128,82,0,127,0,127,0,127,37,48,31,38,0,127,31,38
1400000US24510260900,24510260900,"Census Tract 2609, Baltimore city, Maryland",990,102,913,109,32,40,0,127,5,9,0,127,0,127,40,35,0,127,40,35
1400000US24510261000,24510261000,"Census Tract 2610, Baltimore city, Maryland",913,140,429,100,286,103,13,22,12,21,10,17,163,82,0,127,0,127,0,127
1400000US24510261100,24510261100,"Census Tract 2611, Baltimore city, Maryland",805,99,754,97,23,26,0,127,28,33,0,127,0,127,0,127,0,127,0,127
1400000US24510270101,24510270101,"Census Tract 2701.01, Baltimore city, Maryland",657,59,371,73,277,75,0,127,9,16,0,127,0,127,0,127,0,127,0,127
1400000US24510270102,24510270102,"Census Tract 2701.02, Baltimore city, Maryland",1445,115,477,95,902,131,0,127,45,56,0,127,0,127,21,24,0,127,21,24
1400000US24510270200,24510270200,"Census Tract 2702, Baltimore city, Maryland",712,104,479,120,233,78,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510270301,24510270301,"Census Tract 2703.01, Baltimore city, Maryland",1210,89,442,84,699,105,7,11,36,36,0,127,14,22,12,19,0,127,12,19
1400000US24510270302,24510270302,"Census Tract 2703.02, Baltimore city, Maryland",614,90,349,84,239,67,0,127,20,20,0,127,0,127,6,10,0,127,6,10
1400000US24510270401,24510270401,"Census Tract 2704.01, Baltimore city, Maryland",1986,141,866,132,1107,155,13,21,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510270402,24510270402,"Census Tract 2704.02, Baltimore city, Maryland",1312,89,744,104,507,86,0,127,30,45,0,127,17,24,14,23,0,127,14,23
1400000US24510270501,24510270501,"Census Tract 2705.01, Baltimore city, Maryland",1742,93,1300,127,398,83,0,127,17,24,0,127,15,21,12,20,0,127,12,20
1400000US24510270502,24510270502,"Census Tract 2705.02, Baltimore city, Maryland",1756,133,1032,146,682,153,0,127,32,42,0,127,0,127,10,16,10,16,0,127
1400000US24510270600,24510270600,"Census Tract 2706, Baltimore city, Maryland",1781,151,931,144,811,135,0,127,26,33,0,127,0,127,13,22,0,127,13,22
1400000US24510270701,24510270701,"Census Tract 2707.01, Baltimore city, Maryland",1198,80,45,52,1136,101,0,127,17,29,0,127,0,127,0,127,0,127,0,127
1400000US24510270702,24510270702,"Census Tract 2707.02, Baltimore city, Maryland",900,108,335,75,565,106,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510270703,24510270703,"Census Tract 2707.03, Baltimore city, Maryland",1072,105,775,84,246,88,8,10,0,127,0,127,35,54,8,12,8,12,0,127
1400000US24510270801,24510270801,"Census Tract 2708.01, Baltimore city, Maryland",1731,82,299,79,1343,103,0,127,15,25,0,127,65,62,9,15,0,127,9,15
1400000US24510270802,24510270802,"Census Tract 2708.02, Baltimore city, Maryland",1909,130,119,78,1735,131,0,127,32,42,0,127,23,42,0,127,0,127,0,127
1400000US24510270803,24510270803,"Census Tract 2708.03, Baltimore city, Maryland",2650,204,383,154,2147,223,51,62,48,40,0,127,0,127,21,24,0,127,21,24
1400000US24510270804,24510270804,"Census Tract 2708.04, Baltimore city, Maryland",1513,92,781,121,701,124,0,127,31,35,0,127,0,127,0,127,0,127,0,127
1400000US24510270805,24510270805,"Census Tract 2708.05, Baltimore city, Maryland",1882,182,245,63,1596,180,0,127,0,127,0,127,0,127,41,37,0,127,41,37
1400000US24510270901,24510270901,"Census Tract 2709.01, Baltimore city, Maryland",1563,124,10,18,1527,124,0,127,0,127,0,127,0,127,26,36,0,127,26,36
1400000US24510270902,24510270902,"Census Tract 2709.02, Baltimore city, Maryland",1607,160,96,48,1489,169,0,127,0,127,0,127,0,127,22,20,0,127,22,20
1400000US24510270903,24510270903,"Census Tract 2709.03, Baltimore city, Maryland",1246,115,161,54,1027,118,0,127,21,30,0,127,37,57,0,127,0,127,0,127
1400000US24510271001,24510271001,"Census Tract 2710.01, Baltimore city, Maryland",902,103,20,23,830,114,0,127,0,127,0,127,0,127,52,50,0,127,52,50
1400000US24510271002,24510271002,"Census Tract 2710.02, Baltimore city, Maryland",1536,106,82,70,1422,114,0,127,0,127,0,127,7,11,25,24,0,127,25,24
1400000US24510271101,24510271101,"Census Tract 2711.01, Baltimore city, Maryland",869,86,468,87,309,64,0,127,40,31,0,127,0,127,52,65,0,127,52,65
1400000US24510271102,24510271102,"Census Tract 2711.02, Baltimore city, Maryland",564,80,429,52,105,75,0,127,0,127,0,127,30,41,0,127,0,127,0,127
1400000US24510271200,24510271200,"Census Tract 2712, Baltimore city, Maryland",2330,98,1911,124,344,110,0,127,46,34,0,127,0,127,29,35,0,127,29,35
1400000US24510271300,24510271300,"Census Tract 2713, Baltimore city, Maryland",1204,83,1029,81,101,75,0,127,62,35,0,127,0,127,12,17,0,127,12,17
1400000US24510271400,24510271400,"Census Tract 2714, Baltimore city, Maryland",1529,92,1278,127,146,75,11,18,83,50,0,127,0,127,11,16,0,127,11,16
1400000US24510271501,24510271501,"Census Tract 2715.01, Baltimore city, Maryland",1822,86,1577,116,179,92,0,127,55,36,0,127,0,127,11,18,0,127,11,18
1400000US24510271503,24510271503,"Census Tract 2715.03, Baltimore city, Maryland",553,84,494,81,29,26,0,127,21,19,0,127,0,127,9,14,0,127,9,14
1400000US24510271600,24510271600,"Census Tract 2716, Baltimore city, Maryland",1405,144,0,127,1382,145,12,13,11,18,0,127,0,127,0,127,0,127,0,127
1400000US24510271700,24510271700,"Census Tract 2717, Baltimore city, Maryland",1928,172,70,56,1805,181,0,127,0,127,0,127,0,127,53,53,0,127,53,53
1400000US24510271801,24510271801,"Census Tract 2718.01, Baltimore city, Maryland",1264,143,59,35,1159,143,0,127,28,32,0,127,6,10,12,19,12,19,0,127
1400000US24510271802,24510271802,"Census Tract 2718.02, Baltimore city, Maryland",925,146,0,127,876,146,0,127,0,127,0,127,0,127,49,50,0,127,49,50
1400000US24510271900,24510271900,"Census Tract 2719, Baltimore city, Maryland",1406,135,235,66,1141,132,6,10,10,17,0,127,0,127,14,22,0,127,14,22
1400000US24510272003,24510272003,"Census Tract 2720.03, Baltimore city, Maryland",1922,140,1228,128,657,127,0,127,37,38,0,127,0,127,0,127,0,127,0,127
1400000US24510272004,24510272004,"Census Tract 2720.04, Baltimore city, Maryland",1801,53,1383,115,250,125,0,127,146,91,0,127,6,10,16,26,16,26,0,127
1400000US24510272005,24510272005,"Census Tract 2720.05, Baltimore city, Maryland",1333,71,924,96,327,131,0,127,16,25,0,127,39,58,27,44,0,127,27,44
1400000US24510272006,24510272006,"Census Tract 2720.06, Baltimore city, Maryland",1855,92,846,125,957,134,0,127,52,76,0,127,0,127,0,127,0,127,0,127
1400000US24510272007,24510272007,"Census Tract 2720.07, Baltimore city, Maryland",1649,178,697,147,882,195,0,127,70,67,0,127,0,127,0,127,0,127,0,127
1400000US24510280101,24510280101,"Census Tract 2801.01, Baltimore city, Maryland",1364,93,88,72,1214,127,0,127,19,30,0,127,30,33,13,19,0,127,13,19
1400000US24510280102,24510280102,"Census Tract 2801.02, Baltimore city, Maryland",2443,125,59,63,2306,166,11,16,0,127,0,127,0,127,67,55,0,127,67,55
1400000US24510280200,24510280200,"Census Tract 2802, Baltimore city, Maryland",1738,148,21,23,1628,145,0,127,11,16,0,127,0,127,78,60,13,20,65,59
1400000US24510280301,24510280301,"Census Tract 2803.01, Baltimore city, Maryland",1905,136,215,61,1690,150,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510280302,24510280302,"Census Tract 2803.02, Baltimore city, Maryland",934,108,26,33,908,112,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510280401,24510280401,"Census Tract 2804.01, Baltimore city, Maryland",1502,107,214,63,1247,125,24,25,10,18,0,127,0,127,7,13,0,127,7,13
1400000US24510280402,24510280402,"Census Tract 2804.02, Baltimore city, Maryland",659,46,14,25,638,47,7,12,0,127,0,127,0,127,0,127,0,127,0,127
1400000US24510280403,24510280403,"Census Tract 2804.03, Baltimore city, Maryland",2221,103,601,99,1563,121,21,35,0,127,0,127,0,127,36,59,0,127,36,59
1400000US24510280404,24510280404,"Census Tract 2804.04, Baltimore city, Maryland",796,88,28,25,745,93,9,17,14,23,0,127,0,127,0,127,0,127,0,127
1400000US24510280500,24510280500,"Census Tract 2805, Baltimore city, Maryland",1020,115,32,26,882,115,0,127,106,63,0,127,0,127,0,127,0,127,0,127
